label,hemi-L_div-Vis_lab-1,hemi-L_div-Vis_lab-2,hemi-L_div-Vis_lab-3,hemi-L_div-Vis_lab-4,hemi-L_div-Vis_lab-5,hemi-L_div-Vis_lab-6,hemi-L_div-Vis_lab-7,hemi-L_div-Vis_lab-8,hemi-L_div-Vis_lab-9,hemi-L_div-SomMot_lab-1,hemi-L_div-SomMot_lab-2,hemi-L_div-SomMot_lab-3,hemi-L_div-SomMot_lab-4,hemi-L_div-SomMot_lab-5,hemi-L_div-SomMot_lab-6,hemi-L_div-DorsAttn_lab-Post+1,hemi-L_div-DorsAttn_lab-Post+2,hemi-L_div-DorsAttn_lab-Post+3,hemi-L_div-DorsAttn_lab-Post+4,hemi-L_div-DorsAttn_lab-Post+5,hemi-L_div-DorsAttn_lab-Post+6,hemi-L_div-DorsAttn_lab-FEF+1,hemi-L_div-DorsAttn_lab-FEF+2,hemi-L_div-SalVentAttn_lab-ParOper+1,hemi-L_div-SalVentAttn_lab-FrOper+1,hemi-L_div-SalVentAttn_lab-FrOper+2,hemi-L_div-SalVentAttn_lab-PFCl+1,hemi-L_div-SalVentAttn_lab-Med+1,hemi-L_div-SalVentAttn_lab-Med+2,hemi-L_div-SalVentAttn_lab-Med+3,hemi-L_div-Limbic_lab-OFC+1,hemi-L_div-Limbic_lab-TempPole+1,hemi-L_div-Limbic_lab-TempPole+2,hemi-L_div-Cont_lab-Par+1,hemi-L_div-Cont_lab-PFCl+1,hemi-L_div-Cont_lab-pCun+1,hemi-L_div-Cont_lab-Cing+1,hemi-L_div-Default_lab-Temp+1,hemi-L_div-Default_lab-Temp+2,hemi-L_div-Default_lab-Temp+3,hemi-L_div-Default_lab-Temp+4,hemi-L_div-Default_lab-PFC+1,hemi-L_div-Default_lab-PFC+2,hemi-L_div-Default_lab-PFC+3,hemi-L_div-Default_lab-PFC+4,hemi-L_div-Default_lab-PFC+5,hemi-L_div-Default_lab-PFC+6,hemi-L_div-Default_lab-PFC+7,hemi-L_div-Default_lab-PCC+1,hemi-L_div-Default_lab-PCC+2,hemi-R_div-Vis_lab-1,hemi-R_div-Vis_lab-2,hemi-R_div-Vis_lab-3,hemi-R_div-Vis_lab-4,hemi-R_div-Vis_lab-5,hemi-R_div-Vis_lab-6,hemi-R_div-Vis_lab-7,hemi-R_div-Vis_lab-8,hemi-R_div-SomMot_lab-1,hemi-R_div-SomMot_lab-2,hemi-R_div-SomMot_lab-3,hemi-R_div-SomMot_lab-4,hemi-R_div-SomMot_lab-5,hemi-R_div-SomMot_lab-6,hemi-R_div-SomMot_lab-7,hemi-R_div-SomMot_lab-8,hemi-R_div-DorsAttn_lab-Post+1,hemi-R_div-DorsAttn_lab-Post+2,hemi-R_div-DorsAttn_lab-Post+3,hemi-R_div-DorsAttn_lab-Post+4,hemi-R_div-DorsAttn_lab-Post+5,hemi-R_div-DorsAttn_lab-FEF+1,hemi-R_div-DorsAttn_lab-FEF+2,hemi-R_div-SalVentAttn_lab-TempOccPar+1,hemi-R_div-SalVentAttn_lab-TempOccPar+2,hemi-R_div-SalVentAttn_lab-FrOper+1,hemi-R_div-SalVentAttn_lab-Med+1,hemi-R_div-SalVentAttn_lab-Med+2,hemi-R_div-Limbic_lab-OFC+1,hemi-R_div-Limbic_lab-TempPole+1,hemi-R_div-Cont_lab-Par+1,hemi-R_div-Cont_lab-Par+2,hemi-R_div-Cont_lab-PFCl+1,hemi-R_div-Cont_lab-PFCl+2,hemi-R_div-Cont_lab-PFCl+3,hemi-R_div-Cont_lab-PFCl+4,hemi-R_div-Cont_lab-PFCmp+1,hemi-R_div-Cont_lab-PFCmp+2,hemi-R_div-Cont_lab-PFCmp+3,hemi-R_div-Default_lab-Par+1,hemi-R_div-Default_lab-Temp+1,hemi-R_div-Default_lab-Temp+2,hemi-R_div-Default_lab-Temp+3,hemi-R_div-Default_lab-PFCv+1,hemi-R_div-Default_lab-PFCv+2,hemi-R_div-Default_lab-PFCm+1,hemi-R_div-Default_lab-PFCm+2,hemi-R_div-Default_lab-PFCm+3,hemi-R_div-Default_lab-PCC+1,hemi-R_div-Default_lab-PCC+2
hemi-R_div-SalVentAttn_lab-Med+2,88.02913,111.9984,93.944565,122.166214,114.11082,89.140114,104.34473,106.35819,94.1709,83.09291,66.08107,77.54827,68.84836,58.630997,43.14981,107.182335,75.22015,83.29205,65.844826,69.06513,67.40078,63.465412,40.61918,84.24554,78.937004,66.99224,60.270367,32.10736,47.46315,23.96112,82.14255,98.246956,106.84683,77.3375,68.39784,83.73537,42.533405,98.36308,94.28405,96.05349,92.00325,78.91283,83.62147,69.9468,84.00525,49.109245,52.71385,40.104996,77.423355,65.49831,87.40417,98.95909,102.30669,116.96531,96.027176,81.76349,100.23443,96.48537,71.511475,56.573757,66.57064,58.15273,45.463097,46.972904,52.53327,37.018085,91.17281,55.916866,62.742416,77.14753,62.302055,51.748127,28.958286,81.372894,68.52399,63.664494,40.217297,0.0,80.93248,95.345314,69.72869,80.07926,80.39992,64.519424,54.499027,42.231335,40.86961,34.321953,73.00029,78.6492,95.85565,83.50285,82.54932,75.911964,73.39757,68.98877,46.844307,31.918896,72.97059,64.26387
hemi-R_div-Limbic_lab-OFC+1,80.53681,120.38734,103.31131,138.71826,131.27118,108.801125,127.3834,137.406,128.76747,94.7182,85.560936,90.745186,98.7674,113.35595,108.65983,111.96168,111.157585,131.62651,113.03461,125.30129,128.25916,85.242294,98.64587,115.5397,70.1186,65.02936,68.72643,62.396893,100.35638,91.67872,35.254787,63.687473,99.74174,123.81029,72.08034,126.34171,84.95652,81.49771,101.247696,116.42784,130.13637,53.787453,65.90545,35.849037,50.820286,68.531815,91.1979,84.19662,101.648766,106.48624,71.20633,103.482086,104.55762,132.52788,115.694466,98.93254,126.534935,132.47882,73.32146,70.07816,69.80003,81.50212,90.94861,103.93483,114.03188,105.87297,113.309685,95.813805,111.23748,126.628494,124.36212,67.902824,91.14923,97.68662,93.1571,48.828148,94.548325,80.93248,0.0,50.863464,109.14425,124.118774,38.26968,52.1285,57.029293,77.32279,84.15169,56.18995,119.51886,110.21482,79.50338,51.69757,80.46391,31.598402,48.23006,32.359737,65.1487,74.330444,97.71419,103.10559
hemi-R_div-Limbic_lab-TempPole+1,76.42563,103.865005,88.86745,120.791595,108.257706,94.31306,121.52062,124.13997,113.172646,105.95544,95.28656,107.2116,117.59543,126.09092,115.61412,106.49172,124.74685,126.92295,121.70251,119.82436,130.0564,108.874626,116.62017,124.275085,87.035866,89.90891,105.51466,86.58408,102.58708,108.35267,66.505165,74.71483,103.733,125.5254,105.82756,115.17487,86.406746,97.070465,108.41538,118.849365,129.64835,81.40746,99.328026,75.15261,94.105576,102.71345,117.42753,110.915085,90.790085,98.884514,39.049686,72.12955,67.60995,102.02484,92.604515,76.64641,98.28369,111.78398,51.62481,56.013927,54.315083,71.696266,86.680504,99.45792,107.73152,108.9055,83.83713,84.3507,97.61921,110.9583,117.92368,67.24118,96.94611,69.52248,74.02135,42.922047,92.74584,95.345314,50.863464,0.0,91.558945,104.38123,68.797134,66.85208,81.46685,84.934006,83.00946,81.05897,106.61527,86.65914,42.471405,30.619318,49.704517,38.763065,50.699276,70.078964,95.496826,91.35118,80.00258,91.554146
hemi-R_div-Cont_lab-Par+1,104.39664,108.619446,93.39958,113.5932,95.5047,84.916466,115.15159,100.78704,81.33909,118.889404,101.39904,120.232765,117.52088,100.51762,74.892456,121.02265,116.718544,89.760666,100.2887,69.72357,85.11839,116.94539,94.40062,117.93284,118.1259,115.36457,121.788124,87.9832,70.06272,79.81898,120.38259,127.57947,132.78587,97.91415,126.72242,76.77944,65.53452,135.46695,124.92202,120.27327,109.39536,123.45938,135.61292,116.02615,136.1009,109.185524,113.09561,103.13388,78.67717,67.63993,71.587845,70.04054,61.0755,82.18622,74.32405,61.195442,56.789295,68.21614,46.500237,42.044376,48.100887,38.188866,33.23568,31.976948,35.53323,56.12953,40.7768,23.52613,24.897385,45.237507,52.385796,54.144005,51.30921,32.128117,24.23469,67.250885,50.18591,69.72869,109.14425,91.558945,0.0,30.18507,111.07852,84.27999,90.20773,58.915737,57.018055,85.71677,56.45862,22.22914,65.34794,76.48762,48.99634,90.610794,80.8702,110.49267,98.470505,72.21717,57.092262,55.83016
hemi-R_div-Cont_lab-Par+2,100.68049,94.38537,82.356026,95.10535,77.07706,71.332214,99.95864,80.7739,61.260857,114.155174,98.07525,117.63982,115.07202,95.27575,71.58568,110.37528,110.303246,72.7088,92.235565,54.201927,72.82955,118.312836,95.78678,108.85789,119.29178,119.44325,131.8416,98.56253,64.36777,86.17331,130.96597,130.45233,126.91615,84.82327,133.36798,57.70192,64.300674,135.1079,118.33259,109.30939,94.47159,129.7441,142.04758,129.95462,148.94998,122.18737,116.54776,109.97298,67.29085,55.702538,76.96993,62.658802,59.15438,64.67959,58.599792,51.74531,38.52609,45.32081,63.692516,57.79183,69.57398,62.002872,53.448067,45.72357,36.073494,57.5295,33.938015,41.73912,24.005316,25.723219,40.90973,76.49197,65.49453,42.526344,45.93162,85.27104,49.521614,80.07926,124.118774,104.38123,30.18507,0.0,131.16751,106.67634,110.99686,80.28515,57.28914,99.85262,38.931824,25.44931,78.23592,94.35527,63.016087,108.69474,102.69955,126.59944,115.35303,90.12288,47.573845,44.91296
hemi-R_div-Cont_lab-PFCl+1,107.97486,146.21469,127.943726,163.21698,154.02177,130.95251,150.83388,158.36804,147.37242,117.087006,105.89119,111.01081,114.13066,123.96273,115.54106,138.78249,127.567726,147.27824,127.47563,137.03563,139.0781,99.502945,104.59738,134.76173,94.06101,83.44017,70.82101,65.242676,112.09029,92.46024,56.365475,92.49736,127.410095,139.83105,82.12355,142.81863,98.00249,107.5928,125.97855,139.56982,149.25409,75.62292,82.04278,41.90114,55.478073,62.52724,98.09099,86.45201,122.36593,122.260704,91.44158,123.50256,120.29374,152.34161,135.97322,117.567604,141.24847,148.54759,79.07357,77.06741,70.301895,77.777275,87.723694,102.36216,116.67251,108.840385,124.6035,96.28285,116.28605,136.0211,131.14517,61.518585,87.27832,105.64584,94.78298,52.959614,102.67165,80.39992,38.26968,68.797134,111.07852,131.16751,0.0,33.827755,37.16364,66.2583,95.74368,53.896225,132.32501,116.83507,89.72112,58.854168,89.29567,35.820595,39.39457,31.610487,50.969116,63.526535,115.10211,117.78024
hemi-R_div-Cont_lab-PFCl+2,107.00357,139.20808,120.19428,154.0105,141.93694,120.24757,144.12102,146.43669,132.55539,117.69701,103.02543,112.7783,113.12028,114.89357,100.11864,136.53088,123.885796,133.39224,118.92857,119.47361,123.98819,101.10259,95.63704,130.75343,99.5285,89.17219,78.29897,59.961212,97.77742,79.07655,71.52192,102.23683,130.95021,129.08965,90.58211,127.25777,84.53784,116.10488,126.96254,136.22128,140.39035,86.86732,95.36324,56.991673,75.26095,64.64871,96.62833,82.52704,111.188805,107.45344,81.2253,109.50436,103.423515,136.85136,121.71284,102.58045,121.490425,130.37823,58.400776,55.859104,46.60862,50.04802,60.528046,76.179504,92.390686,88.62402,103.036255,69.702515,91.69147,113.78318,109.60086,34.83288,63.94108,82.921715,68.602806,37.601456,83.85227,64.519424,52.1285,66.85208,84.27999,106.67634,33.827755,0.0,25.969027,39.56692,80.02479,47.17398,113.34457,92.29915,74.48502,48.590347,69.91023,35.777843,25.03221,45.8736,47.905632,44.18165,99.432495,100.872574
hemi-R_div-Cont_lab-PFCl+3,108.74225,142.2963,123.09395,156.6528,146.52531,122.4676,142.47107,146.66576,133.80255,112.36434,97.92765,105.609924,103.07094,104.571465,91.89195,136.56969,114.84761,129.70992,110.83659,116.119965,117.23034,90.50612,83.27929,123.7561,95.45546,81.8268,63.42788,48.720837,92.7038,66.74629,70.61107,103.10608,129.50153,123.317215,78.44232,126.59998,81.3513,112.79618,123.11297,132.2863,135.74716,82.14915,86.92656,50.704147,66.06892,48.22074,82.54977,67.4288,112.22882,106.42571,92.828026,118.68818,115.41165,144.47112,126.818794,108.39943,128.6094,133.63643,71.26173,64.55861,59.958935,58.698418,62.183907,75.42976,90.77964,82.411995,112.13431,74.3916,94.17771,115.38384,106.86356,42.665783,58.13087,93.774345,77.92825,50.023483,81.18072,54.499027,57.029293,81.46685,90.20773,110.99686,37.16364,25.969027,0.0,37.656403,78.11311,36.030582,113.80302,99.93428,90.61714,65.40691,83.81326,48.89866,42.055084,41.28891,31.537115,32.5663,103.46901,101.84505
hemi-R_div-Cont_lab-PFCl+4,106.71389,130.8103,111.91489,141.80476,128.9566,107.64897,131.14998,128.81323,113.10522,112.28001,95.00307,107.86108,102.879074,94.05803,73.61185,130.93613,110.022446,110.268394,99.92002,92.5948,97.173195,95.113976,75.83319,117.433784,102.501205,91.60358,81.21245,53.702663,75.38426,55.779465,90.29484,113.58084,131.12964,108.417755,93.28906,105.14916,66.67127,121.52118,122.436874,125.77938,122.35727,97.261536,104.60868,75.66147,93.60301,64.4973,85.77499,70.59405,97.434326,87.236626,84.22776,101.90763,96.8134,123.743744,107.82373,90.13633,103.53875,109.13101,55.555607,46.53391,44.356335,33.722042,30.572105,43.063126,59.753143,57.746372,86.89309,44.324768,63.564945,86.438515,78.63171,26.243176,31.375967,69.862465,51.101723,48.429,58.773335,42.231335,77.32279,84.934006,58.915737,80.28515,66.2583,39.56692,37.656403,0.0,60.80809,45.06,88.847084,71.33652,79.65331,65.462685,67.56718,61.986645,49.071724,68.08622,48.923004,25.786453,84.21882,80.44965
hemi-R_div-Cont_lab-PFCmp+1,61.228363,76.171,58.63771,85.66633,76.01084,52.49468,73.12506,71.64424,58.25655,66.03868,48.187836,66.40497,63.99184,53.88073,38.548546,77.3633,64.198,56.30119,51.331303,43.93957,51.154133,64.4017,49.881104,66.37265,67.70423,65.161934,79.54537,49.233673,26.121616,44.600388,83.202446,84.55847,84.43352,54.829178,78.848015,50.343555,17.764896,85.52711,73.37716,70.96172,66.30642,77.25924,87.96563,82.2966,98.47553,75.42873,64.888374,60.23952,41.22676,31.447979,62.566383,64.602646,72.86069,80.19537,58.051414,46.233555,66.81255,61.429253,58.961372,43.77229,61.755943,58.613483,48.610363,47.585266,43.300217,36.521088,63.125656,48.27337,44.752502,51.26623,44.90343,59.56594,44.86967,60.144104,57.794067,61.36464,20.736916,40.86961,84.15169,83.00946,57.018055,57.28914,95.74368,80.02479,78.11311,60.80809,0.0,55.204247,41.377274,57.181633,78.88296,77.03473,65.07031,78.15175,80.100365,82.770256,75.63936,59.17664,36.188087,28.43439
hemi-R_div-Cont_lab-PFCmp+2,84.99463,118.30284,99.56485,132.27945,124.97377,98.80276,114.33657,121.17254,110.5315,83.3033,68.63036,76.27209,72.77169,75.38231,66.733215,109.95211,84.06845,103.17481,80.94636,92.3957,90.96484,61.329018,55.41795,93.179955,69.6484,55.630684,44.012096,24.400526,66.46784,42.80573,58.642292,83.52307,103.17525,94.56105,54.998585,102.49188,55.972046,88.07911,94.420166,102.751755,106.63486,60.947117,66.0985,42.628414,57.742027,34.75841,54.61546,41.37999,87.86226,82.17067,83.70286,104.628914,107.267265,128.00897,107.18959,90.92178,114.63033,114.1919,71.195015,58.996113,64.495155,62.988052,59.55883,67.97757,77.37639,63.353554,103.04869,70.13248,82.865456,99.142395,88.15621,49.707863,48.60874,89.39892,77.374245,52.5073,60.394627,34.321953,56.18995,81.05897,85.71677,99.85262,53.896225,47.17398,36.030582,45.06,55.204247,0.0,93.3561,92.9026,91.87597,70.90989,82.77944,55.339016,57.189804,40.86431,31.980095,32.313457,84.32254,80.56515
hemi-R_div-Cont_lab-PFCmp+3,78.08866,69.42004,58.449684,69.48316,56.894245,45.857353,67.5867,51.214565,34.0742,85.22536,70.932816,89.83919,87.31901,68.214836,51.684853,81.65754,79.59657,40.682423,61.728165,26.400835,45.02538,94.03066,75.37033,76.40908,96.18541,98.35706,116.84392,87.276596,39.56574,73.61898,118.90093,111.52197,99.34266,52.053482,114.01093,26.77022,44.10857,110.535355,88.57825,76.74961,60.682186,111.42844,122.48296,120.946266,137.01965,112.51753,95.3076,93.53497,40.413013,27.415838,76.7155,59.20377,68.491295,58.58554,42.203526,40.642193,43.017216,29.862617,76.20122,65.32928,83.17101,78.21743,66.67627,57.99098,42.57499,49.4422,51.22117,58.535156,39.01514,26.100555,30.8581,86.86213,68.55807,61.980156,67.13555,90.324554,36.95629,73.00029,119.51886,106.61527,56.45862,38.931824,132.32501,113.34457,113.80302,88.847084,41.377274,93.3561,0.0,50.653297,91.09178,102.08811,76.91875,110.844025,110.77044,121.15901,112.13804,91.711075,32.74979,23.298512
hemi-R_div-Default_lab-Par+1,96.515236,96.19396,82.341644,100.7204,81.298874,74.233,106.54259,90.609024,71.17023,115.245544,98.72803,118.35873,118.136856,103.08406,79.565254,111.737564,116.071884,85.44203,100.05814,68.02716,85.952576,118.58368,100.010475,115.00011,115.36762,115.56102,127.602554,94.0555,70.70401,88.230255,120.37879,122.56489,125.65117,95.12333,130.07457,69.57786,65.27966,131.29492,119.44228,114.132195,104.262726,122.845406,136.71638,119.74935,140.07704,117.36352,118.02612,109.99919,70.059586,62.497852,61.859505,54.89716,45.767586,65.821815,60.536255,48.979687,41.289856,56.61497,45.308075,42.731083,51.667137,47.768524,46.32179,45.543007,44.40414,64.05247,25.493721,33.89807,28.683273,40.874588,55.351284,63.114094,63.61704,23.270542,29.437397,69.08431,53.03483,78.6492,110.21482,86.65914,22.22914,25.44931,116.83507,92.29915,99.93428,71.33652,57.181633,92.9026,50.653297,0.0,58.22395,75.452896,43.075157,92.39661,85.805275,115.01398,108.282616,83.83944,46.845142,49.803707
hemi-R_div-Default_lab-Temp+1,90.115204,103.79696,89.45239,116.1323,98.29067,90.19058,123.297966,116.826866,101.663025,119.92934,106.19757,122.637085,129.61542,128.62076,111.39554,115.288765,133.08144,119.67801,124.26692,108.46561,123.32846,124.2292,121.00062,131.68726,108.09224,110.46991,124.63662,97.41308,98.953575,109.63322,96.29544,101.963585,121.02495,123.77138,126.68851,104.27799,85.14091,120.71551,122.498055,126.49574,129.38605,107.891426,125.22252,100.568054,121.67498,117.14771,129.28044,121.05318,87.59287,91.43122,36.859825,56.940014,42.1751,83.30207,79.92089,64.53315,73.4306,93.388794,35.202965,44.26946,40.56723,55.556942,71.56184,82.578735,90.09842,99.609505,54.726665,64.46371,76.06249,89.723625,101.995636,60.925766,88.69439,39.977673,49.370792,46.4883,84.12238,95.85565,79.50338,42.471405,65.34794,78.23592,89.72112,74.48502,90.61714,79.65331,78.88296,91.87597,91.09178,58.22395,0.0,35.35053,25.642544,59.01833,58.301357,93.899895,106.46674,92.26348,68.63283,80.49641
hemi-R_div-Default_lab-Temp+2,87.34965,113.85919,96.95595,129.3144,114.888504,99.38378,128.56342,128.38286,114.678055,112.47088,99.00418,112.28435,119.0224,122.81223,108.14078,117.42792,126.46166,126.10387,120.85924,115.06285,125.48402,109.88774,110.54397,127.98007,94.813484,93.51965,101.74175,79.00651,97.91407,98.27223,72.24736,88.284744,116.07414,125.47592,106.051704,114.494865,82.20606,108.23197,117.275795,125.87145,132.54015,88.03338,103.947205,73.36943,94.18761,94.269325,113.90229,104.31199,93.983444,97.17796,44.551888,76.4357,67.9064,106.10305,96.07385,77.83428,96.12995,110.7435,35.514282,42.104427,33.937004,51.258423,68.76863,83.378136,94.8779,97.67469,77.719536,67.898224,85.667366,103.3726,108.79291,46.756184,81.127975,58.85672,57.193447,27.332586,84.1253,83.50285,51.69757,30.619318,76.48762,94.35527,58.854168,48.590347,65.40691,65.462685,77.03473,70.90989,102.08811,75.452896,35.35053,0.0,38.23515,29.31381,31.700134,65.344574,82.96448,74.97414,79.344284,88.33067
hemi-R_div-Default_lab-Temp+3,86.07235,98.74217,83.12007,110.04149,91.8356,81.6638,115.15782,107.33059,90.814896,112.70479,97.48516,115.08465,119.95436,115.723915,96.69807,110.23902,122.63062,106.917145,112.08853,93.85916,108.880516,115.53091,108.18351,121.88677,103.33913,104.39926,117.37717,87.560646,85.095856,96.028404,95.68084,101.822464,117.47062,111.493164,120.02281,91.781715,72.17225,117.80239,116.33102,118.47686,118.58706,104.81529,121.27487,97.739174,119.188644,108.76521,118.77746,110.07455,77.6701,78.54912,35.934177,52.058914,39.129257,77.667404,71.51968,54.818947,63.540096,81.95011,23.940334,29.965885,29.804296,41.95335,55.787266,66.01055,73.256355,83.78641,43.548016,48.058212,59.47912,74.67428,85.93246,50.293064,73.55742,25.917637,33.44152,41.159527,68.848495,82.54932,80.46391,49.704517,48.99634,63.016087,89.29567,69.91023,83.81326,67.56718,65.07031,82.77944,76.91875,43.075157,25.642544,38.23515,0.0,60.03694,56.685207,91.397995,98.14469,80.59977,56.95042,66.94323
hemi-R_div-Default_lab-PFCv+1,86.18143,120.67681,102.82166,137.66298,126.48642,106.274635,130.55403,135.369,123.573395,104.79343,92.420746,102.04917,108.288895,116.456604,105.57977,117.84121,118.75452,129.43752,116.356415,119.62863,125.86334,96.34678,101.249405,122.60331,83.354195,78.51063,81.19486,64.67264,97.41181,89.83042,52.8675,78.17682,110.886185,124.904526,87.05874,121.40793,81.50903,97.00422,111.34408,123.1895,132.64584,71.014496,84.616585,50.13936,69.921364,74.94213,99.59947,89.71994,99.18472,101.87784,59.68213,92.90206,89.059975,122.706276,108.41227,89.99787,113.35894,123.31763,52.389507,52.593777,47.240353,60.6688,74.2068,89.08608,101.40658,97.94452,96.814545,78.10227,96.51717,114.64672,114.84006,48.307613,79.73853,78.54271,72.68436,28.916943,86.52882,75.911964,31.598402,38.763065,90.610794,108.69474,35.820595,35.777843,48.89866,61.986645,78.15175,55.339016,110.844025,92.39661,59.01833,29.31381,60.03694,0.0,25.223896,41.547813,64.967224,65.293,89.425064,95.61776
hemi-R_div-Default_lab-PFCv+2,100.63813,131.36588,112.97275,146.64822,133.42487,114.06387,140.51753,141.82602,127.773575,117.61674,103.306816,114.52744,117.75695,120.63831,105.48547,131.1067,127.46462,133.09378,122.26363,120.0036,127.159424,106.51563,103.890785,132.2273,98.7736,91.96671,88.9435,68.58328,99.82546,88.690605,70.46288,96.99295,126.804405,130.29907,98.04279,124.52631,85.13068,114.14802,125.183266,134.58057,140.0,87.573074,99.43595,62.42439,82.37369,77.79891,105.71724,93.26052,106.37552,105.39266,67.44616,97.85068,90.22704,126.46701,113.48009,94.30808,112.88844,124.60428,47.13266,48.93278,37.271793,47.42369,63.061565,79.30643,94.47568,93.84581,93.72876,68.20631,90.00032,111.215164,111.09281,35.330208,71.45195,73.147156,62.617535,28.262648,85.30197,73.39757,48.23006,50.699276,80.8702,102.69955,39.39457,25.03221,42.055084,49.071724,80.100365,57.189804,110.77044,85.805275,58.301357,31.700134,56.685207,25.223896,0.0,51.810623,62.979473,57.379322,93.02388,97.602196
hemi-R_div-Default_lab-PFCm+1,90.068405,130.443,112.50547,147.72638,141.21349,116.12192,131.81975,142.49384,133.66899,94.7479,84.73077,87.93139,91.51138,104.71156,100.69088,119.60935,105.56504,130.95796,107.69764,123.34038,123.07276,76.51669,86.51502,113.04016,71.61404,60.04845,50.31357,48.353638,96.5716,78.32176,38.40048,73.50041,106.403656,121.30783,59.230705,128.60785,83.05959,85.379,103.962204,118.48881,129.95953,52.924076,59.14576,23.85115,37.684982,47.347794,77.087524,67.78869,107.139885,107.95437,86.81358,116.32352,117.85121,143.86823,124.825645,107.85072,134.8732,138.05829,81.31697,74.90021,74.90664,81.423965,86.76281,98.94717,110.02971,98.36533,121.632935,95.22741,111.25254,127.90646,121.08195,65.336815,81.79297,105.628044,96.57525,55.02424,91.38798,68.98877,32.359737,70.078964,110.49267,126.59944,31.610487,45.8736,41.28891,68.08622,82.770256,40.86431,121.15901,115.01398,93.899895,65.344574,91.397995,41.547813,51.810623,0.0,44.36104,59.838856,104.32187,105.80816
hemi-R_div-Default_lab-PFCm+2,106.81964,140.61877,121.96275,154.27321,146.84076,120.88688,135.6448,142.2739,131.30675,102.636086,89.18174,94.27933,88.7706,90.36364,81.643394,131.5858,101.0974,122.04397,98.529854,110.041145,107.11839,76.44674,68.06628,111.788795,88.273056,72.28105,48.380394,39.615726,85.353775,53.575645,70.51083,101.14024,123.23401,113.21073,64.488174,122.46413,76.8164,105.60213,114.43473,123.19109,126.193474,75.93142,76.73482,48.64883,59.089317,34.393055,65.35215,50.45157,109.84954,102.63248,102.925064,125.28497,125.7505,148.72386,128.63817,111.92887,133.671,133.9805,85.62135,75.55256,76.475525,72.852165,69.581764,78.36289,90.31499,76.41831,120.470375,82.53722,97.65302,115.868546,103.15516,58.387768,57.262108,105.19273,90.11387,65.76882,78.338844,46.844307,65.1487,95.496826,98.470505,115.35303,50.969116,47.905632,31.537115,48.923004,75.63936,31.980095,112.13804,108.282616,106.46674,82.96448,98.14469,64.967224,62.979473,44.36104,0.0,34.53249,105.40094,100.8343
hemi-R_div-Default_lab-PFCm+3,103.37933,130.71335,111.77634,142.25023,132.06807,108.06785,127.048744,128.2951,114.58778,102.912735,86.41147,96.721886,89.944275,83.06885,66.56354,126.792046,98.67073,107.1723,90.700905,91.43069,91.89526,81.15255,62.44949,107.93624,93.115875,79.68126,64.345314,40.154022,70.60827,42.923035,82.69311,107.41818,124.30549,102.16395,77.773705,105.3488,62.86291,112.27428,114.20102,118.665825,116.50726,86.7789,91.33986,65.34078,80.7275,47.698406,69.57366,53.73184,96.92812,86.503555,91.461426,109.357254,107.84869,130.86958,112.19481,95.288956,112.41554,113.99421,68.037605,56.559784,58.402645,49.57631,42.6062,51.273106,64.81698,55.21735,98.373695,56.819862,72.27778,92.38962,80.49259,38.807247,31.73804,83.32176,66.16746,55.769245,58.393,31.918896,74.330444,91.35118,72.21717,90.12288,63.526535,44.18165,32.5663,25.786453,59.17664,32.313457,91.711075,83.83944,92.26348,74.97414,80.59977,65.293,57.379322,59.838856,34.53249,0.0,88.206924,82.48715
hemi-R_div-Default_lab-PCC+1,55.65647,54.3249,39.41293,62.228737,47.096466,32.295284,63.430607,54.05583,38.284184,75.07902,60.92729,80.82896,84.649864,76.50911,63.567738,67.39752,80.53239,55.098534,67.76462,47.73821,63.76903,87.882576,80.02707,75.91279,79.483215,84.81584,108.660934,79.86411,46.305737,77.771675,98.05544,88.44747,82.77202,61.453064,104.494934,38.836254,39.1965,92.993904,76.70893,70.84455,66.20223,93.434425,108.1248,104.29099,121.65601,106.39038,94.310745,92.49001,27.39446,29.574127,48.67653,35.774174,48.15105,48.0818,27.597755,20.303513,39.14641,37.49065,58.594013,49.219246,67.66273,69.68909,65.5081,64.02167,55.908237,61.06029,42.17309,56.95718,46.022163,42.760765,52.68646,76.36571,71.41067,48.473984,58.74887,70.908646,41.91968,72.97059,97.71419,80.00258,57.092262,47.573845,115.10211,99.432495,103.46901,84.21882,36.188087,84.32254,32.74979,46.845142,68.63283,79.344284,56.95042,89.425064,93.02388,104.32187,105.40094,88.206924,0.0,21.417465
